country,tau_ms,phi,reach_km,year,ob_star,uncovered_share,region,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,perturbation
TH,500,1.0,31714,2030,1.1,0.14558991688661474,Asia-Pacific,74.9904964614544,31.66363356626666,3.300000000000006,109.95413002772106,P3_burst
TN,50,0.0,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,50,0.2,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,50,0.4,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,50,0.6,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,50,0.8,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,50,1.0,0,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,100,0.0,3143,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,100,0.2,3143,2030,1.1,0.26867286823035014,Africa/MENA,50.374142183564686,47.635713412593674,3.299999999999948,101.30985559615831,P3_burst
TN,100,0.4,3143,2030,1.1,0.24462479726521286,Africa/MENA,50.30018147835935,47.66791404520269,3.299999999999948,101.268095523562,P3_burst
TN,100,0.6,3143,2030,1.2,0.22766177665568352,Africa/MENA,54.85860220967572,46.99730072442511,3.599999999999943,105.45590293410079,P3_burst
TN,100,0.8,3143,2030,1.2,0.2165636275655475,Africa/MENA,54.87345431595842,46.75964319433674,3.5999999999999415,105.23309751029511,P3_burst
TN,100,1.0,3143,2030,1.1,0.2118380425961976,Africa/MENA,50.31172438216004,51.25695441377092,3.2999999999999483,104.86867879593092,P3_burst
TN,150,0.0,6714,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,150,0.2,6714,2030,1.1,0.26867626867920047,Africa/MENA,50.374621404067625,47.63178639699117,3.299999999999948,101.30640780105874,P3_burst
TN,150,0.4,6714,2030,1.1,0.24464777734004528,Africa/MENA,50.30285458941938,47.87873128081557,3.299999999999947,101.4815858702349,P3_burst
TN,150,0.6,6714,2030,1.2,0.2276855428877621,Africa/MENA,54.862822189533524,46.912302048360885,3.5999999999999415,105.37512423789435,P3_burst
TN,150,0.8,6714,2030,1.2,0.21655114700680642,Africa/MENA,54.878442755564855,46.908049276506645,3.5999999999999406,105.38649203207143,P3_burst
TN,150,1.0,6714,2030,1.1,0.21180267377220507,Africa/MENA,50.31638928355256,50.281081388713645,3.299999999999948,103.89747067226615,P3_burst
TN,200,0.0,10286,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,200,0.2,10286,2030,1.1,0.25086039752312217,Africa/MENA,50.828219274788566,45.74409926615729,3.2999999999999483,99.8723185409458,P3_burst
TN,200,0.4,10286,2030,1.1,0.21208891875465194,Africa/MENA,50.971022223763214,42.652042162751144,3.2999999999999483,96.92306438651431,P3_burst
TN,200,0.6,10286,2030,1.1,0.18360981962326975,Africa/MENA,51.078546877466465,40.246299287312524,3.299999999999948,94.62484616477894,P3_burst
TN,200,0.8,10286,2030,1.1,0.1646184074901407,Africa/MENA,51.162536529145214,40.32608897436002,3.29999999999995,94.78862550350519,P3_burst
TN,200,1.0,10286,2030,1.1,0.15655952560572103,Africa/MENA,51.208196693599,39.772248502801226,3.29999999999995,94.28044519640017,P3_burst
TN,300,0.0,17429,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,300,0.2,17429,2030,1.1,0.24891625124109937,Africa/MENA,50.88333750693566,48.33331743042987,3.2999999999999488,102.51665493736549,P3_burst
TN,300,0.4,17429,2030,1.1,0.20951584170509874,Africa/MENA,51.02594503878877,42.11196579791002,3.2999999999999496,96.43791083669873,P3_burst
TN,300,0.6,17429,2030,1.1,0.18107638350339886,Africa/MENA,51.10789022856235,39.60327177379244,3.2999999999999496,94.01116200235474,P3_burst
TN,300,0.8,17429,2030,1.1,0.16230486563896607,Africa/MENA,51.16188595913408,39.73302565113715,3.2999999999999488,94.19491161027116,P3_burst
TN,300,1.0,17429,2030,1.1,0.15448505650317876,Africa/MENA,51.18693173088258,39.35390457544898,3.2999999999999483,93.8408363063315,P3_burst
TN,500,0.0,31714,2030,1.1,0.3041611025147401,Africa/MENA,50.5990118536351,50.014144243272696,3.299999999999948,103.91315609690773,P3_burst
TN,500,0.2,31714,2030,1.1,0.24902069587377312,Africa/MENA,50.88272678817921,48.30538530653261,3.299999999999948,102.48811209471177,P3_burst
TN,500,0.4,31714,2030,1.1,0.2096286176600563,Africa/MENA,51.025251990035244,42.518593765701425,3.2999999999999483,96.84384575573662,P3_burst
TN,500,0.6,31714,2030,1.1,0.18110999373103887,Africa/MENA,51.10860915447596,39.80658237649496,3.2999999999999496,94.21519153097087,P3_burst
