country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,region,continent,top2_label,top2_weight,top3_label,top3_weight
ES,L2,W1,L2_W1,0.15775528202000383,56,24,0.05900122057119925,MR:PV,0.1760419082099618,Europe,EurAfrMENA,MR:WIND,0.11135977445324508,ES:WIND,0.08889529843985752
ES,L2,W2,L2_W2,0.12919799402637125,56,23,0.13975521924569362,MR:PV,0.200505037591097,Europe,EurAfrMENA,MR:WIND,0.11252973273197164,TR:PV,0.08724888967441427
ES,L2,W3,L2_W3,0.115307127104911,56,24,0.17735313564418903,MR:PV,0.2197925052604722,Europe,EurAfrMENA,MR:WIND,0.11639562360988157,TR:PV,0.09712411517595727
ES,L3,W0,L3_W0,0.09329634827748877,210,49,0.0,MX:PV,0.1837286310895635,Europe,EurAfrMENA,CL:PV,0.1247150290889441,EG:PV,0.09074916280572277
ES,L3,W1,L3_W1,0.07637298779442148,210,51,0.05439515247316389,MX:PV,0.1942919281193578,Europe,EurAfrMENA,CL:PV,0.12305764053074937,EG:PV,0.08648385974662874
ES,L3,W2,L3_W2,0.06579309841126957,210,42,0.09146679675985644,MX:PV,0.21545424275294506,Europe,EurAfrMENA,CL:PV,0.11472207673353295,EG:PV,0.08767096726488115
ES,L3,W3,L3_W3,0.06520725137330864,210,42,0.09326867308502486,MX:PV,0.2138636009647985,Europe,EurAfrMENA,CL:PV,0.11539703874693352,EG:PV,0.08817202490761085
ET,L0,W0,L0_W0,0.3638301696425006,1,1,0.0,ET:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
ET,L0,W1,L0_W1,0.34010065779340537,1,1,0.05802601087459028,ET:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
ET,L0,W2,L0_W2,0.2941997622927863,1,1,0.16164220991905662,ET:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
ET,L0,W3,L0_W3,0.23512355369393387,1,1,0.2833608049169966,ET:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
ET,L1,W0,L1_W0,0.24491429742650264,6,4,0.0,ET:WIND,0.41244123499902346,Africa/MENA,EurAfrMENA,UG:PV,0.2640953268313777,KE:WIND,0.1769720110395815
ET,L1,W1,L1_W1,0.22164298875501273,6,4,0.054945934288109274,ET:WIND,0.4106256024418149,Africa/MENA,EurAfrMENA,UG:PV,0.269455296627288,KE:WIND,0.17640666767637922
ET,L1,W2,L1_W2,0.1827785777516514,6,4,0.14394029616642517,ET:WIND,0.4075014717795322,Africa/MENA,EurAfrMENA,UG:PV,0.28305114199709147,KE:WIND,0.17360128007753298
ET,L1,W3,L1_W3,0.14775499637977393,6,5,0.2226720189976526,ET:WIND,0.41360880100613867,Africa/MENA,EurAfrMENA,UG:PV,0.287093308020617,KE:WIND,0.16094430564849202
ET,L2,W0,L2_W0,0.17793107677293934,30,18,0.0,ET:WIND,0.2003677064265006,Africa/MENA,EurAfrMENA,OM:WIND,0.13263436759957703,EG:WIND,0.13056875239213314
ET,L2,W1,L2_W1,0.15594115812785034,30,18,0.055826987691138925,ET:WIND,0.20059071971891032,Africa/MENA,EurAfrMENA,OM:WIND,0.13163253635180755,EG:WIND,0.1296830636618311
ET,L2,W2,L2_W2,0.12530968635676396,30,18,0.13523682585889846,ET:WIND,0.19937734346065938,Africa/MENA,EurAfrMENA,OM:WIND,0.12933648351292074,ZM:PV,0.12884427773879606
ET,L2,W3,L2_W3,0.11007711601919062,30,18,0.17576420555950553,ET:WIND,0.19394535566174673,Africa/MENA,EurAfrMENA,ZM:PV,0.13296096638271462,EG:WIND,0.12838161148800037
ET,L3,W0,L3_W0,0.0830499345045672,210,53,0.0,PE:PV,0.11095980428964237,Africa/MENA,EurAfrMENA,US:PV,0.10507144385259343,BR:WIND,0.07692028823959271
ET,L3,W1,L3_W1,0.06402210193673101,210,52,0.04505636063387535,PE:PV,0.11256218153404281,Africa/MENA,EurAfrMENA,US:PV,0.11009852402944485,BR:WIND,0.07779824795556789
ET,L3,W2,L3_W2,0.05041348665760179,210,54,0.07948899199120302,PE:PV,0.12820015872161197,Africa/MENA,EurAfrMENA,US:PV,0.11474223225390767,BR:WIND,0.08335827323697699
ET,L3,W3,L3_W3,0.049032363411744655,210,54,0.08304993450456721,PE:PV,0.13161658790069533,Africa/MENA,EurAfrMENA,US:PV,0.11508386101323732,BR:WIND,0.08314293127329593
FI,L0,W0,L0_W0,0.3870857522491103,1,1,0.0,FI:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
FI,L0,W1,L0_W1,0.36233947082346946,1,1,0.05676537619091891,FI:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
FI,L0,W2,L0_W2,0.31037715834329266,1,1,0.16227797823540718,FI:VRE,1.0,Europe,EurAfrMENA,,,,
FI,L0,W3,L0_W3,0.23494429833765887,1,1,0.29629646706147533,FI:VRE,1.0000000000000004,Europe,EurAfrMENA,,,,
FI,L1,W0,L1_W0,0.20455525255672846,14,12,0.0,DK:WIND,0.29020554496626144,Europe,EurAfrMENA,FI:WIND,0.1110700248239718,BY:WIND,0.11075404365835784
FI,L1,W1,L1_W1,0.1827888597432643,14,12,0.057796303727872284,DK:WIND,0.2857054458193203,Europe,EurAfrMENA,FI:WIND,0.10935459392154027,BY:WIND,0.10924674328395144
FI,L1,W2,L1_W2,0.15048109763721554,14,12,0.14370485064419122,DK:WIND,0.28007890009550873,Europe,EurAfrMENA,EE:WIND,0.11242944251215369,FI:WIND,0.11090528570901013
FI,L1,W3,L1_W3,0.130264028905889,14,12,0.1983191373033889,DK:WIND,0.2929001633667762,Europe,EurAfrMENA,EE:WIND,0.11632863365088648,FI:WIND,0.11317628095962681
FI,L2,W0,L2_W0,0.16634363257906068,48,22,0.0,DE:WIND,0.11715978406484447,Europe,EurAfrMENA,FR:WIND,0.11523175957854531,FR:PV,0.09720539862634847
FI,L2,W1,L2_W1,0.1457239059048941,48,22,0.05758536341577141,FR:WIND,0.11539395164031653,Europe,EurAfrMENA,DE:WIND,0.1147268272216741,FR:PV,0.09590893260508251
FI,L2,W2,L2_W2,0.11907321887406087,48,21,0.13421990409533338,FR:WIND,0.12390387157979933,Europe,EurAfrMENA,DE:WIND,0.11303440796727252,FR:PV,0.1026114601140678
FI,L2,W3,L2_W3,0.10835466620687956,48,21,0.16551288476423856,FR:WIND,0.13090882663175996,Europe,EurAfrMENA,DE:WIND,0.11288576944999745,FR:PV,0.11230895762044066
FI,L3,W0,L3_W0,0.0817608413758748,210,55,0.0,CL:PV,0.15385739188015846,Europe,EurAfrMENA,OM:PV,0.10701247617797605,ET:PV,0.06954374837100637
FI,L3,W1,L3_W1,0.06650987102570262,210,53,0.051288361765578154,CL:PV,0.17524848840739282,Europe,EurAfrMENA,OM:PV,0.10858708440901839,ET:PV,0.07179682566852799
FI,L3,W2,L3_W2,0.05881123686078505,210,51,0.07996357821229218,CL:PV,0.19763676003151393,Europe,EurAfrMENA,OM:PV,0.11498433334658582,ET:PV,0.06753952554447168
FI,L3,W3,L3_W3,0.05802010509876105,210,51,0.0817110778562745,CL:PV,0.19933934332428038,Europe,EurAfrMENA,OM:PV,0.11669357203181963,ET:PV,0.06617216269304604
FJ,L0,W0,L0_W0,0.3258053329295307,1,1,0.0,FJ:VRE,1.0000000000000002,Asia-Pacific,Oceania,,,,
FJ,L0,W1,L0_W1,0.302412437484182,1,1,0.05699353297060977,FJ:VRE,1.0,Asia-Pacific,Oceania,,,,
FJ,L0,W2,L0_W2,0.2600767645370423,1,1,0.1542108221549179,FJ:VRE,0.9999999999999999,Asia-Pacific,Oceania,,,,
FJ,L0,W3,L0_W3,0.2118434473830024,1,1,0.25807621129686176,FJ:VRE,0.9999999999999999,Asia-Pacific,Oceania,,,,
FJ,L1,W0,L1_W0,0.3262021346527142,2,2,0.0,FJ:PV,0.5825778161947974,Asia-Pacific,Oceania,FJ:WIND,0.4174221838052031,,
FJ,L1,W1,L1_W1,0.302827580320173,2,2,0.05350591572361363,FJ:PV,0.5904322552800882,Asia-Pacific,Oceania,FJ:WIND,0.4095677447199122,,
FJ,L1,W2,L1_W2,0.2580825773635705,2,2,0.14727215843834696,FJ:PV,0.605913130603258,Asia-Pacific,Oceania,FJ:WIND,0.3940868693967426,,
FJ,L1,W3,L1_W3,0.20174357871996354,2,2,0.2535528468121282,FJ:PV,0.6225680788422375,Asia-Pacific,Oceania,FJ:WIND,0.37743192115776314,,
FJ,L2,W0,L2_W0,0.2417633845279722,4,4,0.0,NZ:WIND,0.40770313184763907,Asia-Pacific,Oceania,FJ:PV,0.22215082659549498,FJ:WIND,0.21634880629820025
FJ,L2,W1,L2_W1,0.218535279310812,4,4,0.05248938906185515,NZ:WIND,0.40554343594506753,Asia-Pacific,Oceania,FJ:PV,0.22939040265055824,FJ:WIND,0.21466165857575442
FJ,L2,W2,L2_W2,0.18089523545630246,4,4,0.13581638812533495,NZ:WIND,0.40205747159768973,Asia-Pacific,Oceania,FJ:PV,0.24747504957169708,FJ:WIND,0.20690720091671083
FJ,L2,W3,L2_W3,0.1471626202573594,4,4,0.2109748452450266,NZ:WIND,0.40105194247472625,Asia-Pacific,Oceania,FJ:PV,0.2686714695145506,FJ:WIND,0.1927684850511466
FJ,L3,W0,L3_W0,0.08920120211295188,210,46,0.0,FJ:PV,0.1711573212012387,Asia-Pacific,Oceania,MX:PV,0.11839352218102123,ET:PV,0.08003711047717439
FJ,L3,W1,L3_W1,0.07083767825631578,210,45,0.048887138395857434,FJ:PV,0.17112599276095306,Asia-Pacific,Oceania,MX:PV,0.11166889622167868,ET:PV,0.08215803883613139
FJ,L3,W2,L3_W2,0.057611473986983824,210,45,0.08552261084390772,FJ:PV,0.18618037469137264,Asia-Pacific,Oceania,MX:PV,0.10318816085600242,ET:PV,0.08456926391350952
FJ,L3,W3,L3_W3,0.05612816398878748,210,44,0.08920120211295188,FJ:PV,0.19478930785685122,Asia-Pacific,Oceania,MX:PV,0.10133101166844644,ET:PV,0.08441661374937537
FR,L0,W0,L0_W0,0.23361749266101933,1,1,0.0,FR:VRE,1.0,Europe,EurAfrMENA,,,,
FR,L0,W1,L0_W1,0.21060706240811572,1,1,0.05375477410703629,FR:VRE,1.0,Europe,EurAfrMENA,,,,
FR,L0,W2,L0_W2,0.17420227812671193,1,1,0.13904899142611912,FR:VRE,1.0,Europe,EurAfrMENA,,,,
FR,L0,W3,L0_W3,0.14341489232756768,1,1,0.21404797957202445,FR:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
FR,L1,W0,L1_W0,0.18087669598662023,36,24,0.0,DE:WIND,0.1430413009963108,Europe,EurAfrMENA,BE:WIND,0.09420871247043595,ES:WIND,0.08805123501728923
FR,L1,W1,L1_W1,0.16012527711496813,36,25,0.05717528574177148,DE:WIND,0.13752263999159975,Europe,EurAfrMENA,BE:WIND,0.09335360694955133,ES:WIND,0.08741634266491431
FR,L1,W2,L1_W2,0.13288340606979726,36,23,0.1360309451685995,DE:WIND,0.12280865327107139,Europe,EurAfrMENA,ES:WIND,0.08960120969162255,PT:PV,0.08800873369357883
FR,L1,W3,L1_W3,0.11866296189917282,36,23,0.1782347529355503,DE:WIND,0.12223016677588859,Europe,EurAfrMENA,ES:WIND,0.090414126996699,PT:PV,0.08982701778793852
FR,L2,W0,L2_W0,0.17310076883094766,60,30,0.0,MA:PV,0.13881971524520462,Europe,EurAfrMENA,DE:WIND,0.09235452121313845,BE:WIND,0.06989992989861359
FR,L2,W1,L2_W1,0.15257133100458167,60,30,0.058580614800552,MA:PV,0.15404878875226297,Europe,EurAfrMENA,DE:WIND,0.08927785942750378,LY:WIND,0.07064159996459071
FR,L2,W2,L2_W2,0.12507152931899776,60,27,0.13717247692226828,MA:PV,0.1868940172488893,Europe,EurAfrMENA,DE:WIND,0.08142754675257652,ES:WIND,0.07133804290874908
FR,L2,W3,L2_W3,0.11240566056593347,60,27,0.1722545343246832,MA:PV,0.21115261173876024,Europe,EurAfrMENA,DE:WIND,0.08545648576427635,TR:PV,0.07610883183563324
FR,L3,W0,L3_W0,0.07712851353102176,210,57,0.0,CL:PV,0.1566110485677511,Europe,EurAfrMENA,MX:PV,0.08409758678504288,US:PV,0.08039063299175006
FR,L3,W1,L3_W1,0.061737129045467264,210,54,0.0497596139539256,CL:PV,0.1723162710125281,Europe,EurAfrMENA,MX:PV,0.09515475348648217,EG:PV,0.0663827629774838
FR,L3,W2,L3_W2,0.05445665448387583,210,49,0.076544602747221,CL:PV,0.19716356943475472,Europe,EurAfrMENA,MX:PV,0.10879537482584864,EG:PV,0.05956520662972579
FR,L3,W3,L3_W3,0.05428451071232407,210,49,0.07712851353102178,CL:PV,0.19763059493992957,Europe,EurAfrMENA,MX:PV,0.1093569115396004,EG:PV,0.06070961115421087
GB,L0,W0,L0_W0,0.24515409963444146,1,1,0.0,GB:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
GB,L0,W1,L0_W1,0.22250222002251194,1,1,0.05758220669607264,GB:VRE,1.0,Europe,EurAfrMENA,,,,
GB,L0,W2,L0_W2,0.1863604851510356,1,1,0.14990804357346968,GB:VRE,1.0,Europe,EurAfrMENA,,,,
GB,L0,W3,L0_W3,0.15765947533151214,1,1,0.22621614337589013,GB:VRE,1.0,Europe,EurAfrMENA,,,,
GB,L1,W0,L1_W0,0.18363434521888097,24,14,0.0,DE:WIND,0.17549354632450165,Europe,EurAfrMENA,FR:WIND,0.1319797568472398,FR:PV,0.11029242848766709
GB,L1,W1,L1_W1,0.1626894732755189,24,14,0.05786536757194935,DE:WIND,0.17150434955203792,Europe,EurAfrMENA,FR:WIND,0.13361242011404256,FR:PV,0.1183863601692859
GB,L1,W2,L1_W2,0.13450776978324286,24,16,0.13834149317052513,DE:WIND,0.16050358396053374,Europe,EurAfrMENA,FR:PV,0.141363385877812,FR:WIND,0.14124115998476952
GB,L1,W3,L1_W3,0.1200719320434983,24,15,0.18071297566618844,FR:PV,0.16374348511048414,Europe,EurAfrMENA,DE:WIND,0.15643924340328455,FR:WIND,0.14657053560627661
GB,L2,W0,L2_W0,0.16770390378580516,56,30,0.0,MA:PV,0.14876984161175344,Europe,EurAfrMENA,DE:WIND,0.11186222803194713,BE:WIND,0.0912835596146554
GB,L2,W1,L2_W1,0.14736674707193353,56,29,0.0573858703980399,MA:PV,0.16728349838304504,Europe,EurAfrMENA,DE:WIND,0.11026409066828166,BE:WIND,0.09136626103083012
GB,L2,W2,L2_W2,0.12122250754822095,56,27,0.1329206788556518,MA:PV,0.20458233199048437,Europe,EurAfrMENA,DE:WIND,0.10635173837798355,BE:WIND,0.08778610295210679
GB,L2,W3,L2_W3,0.1096206417531787,56,27,0.1665055579208324,MA:PV,0.22384782798517971,Europe,EurAfrMENA,DE:WIND,0.10518426243668047,ES:WIND,0.08638708378876257
GB,L3,W0,L3_W0,0.06837862416487654,210,54,0.0,MX:PV,0.20997494455433324,Europe,EurAfrMENA,CL:PV,0.1402637343103951,EG:PV,0.10706361061383428
GB,L3,W1,L3_W1,0.05496914697299609,210,47,0.04813577554065257,MX:PV,0.2116572007005129,Europe,EurAfrMENA,CL:PV,0.13771566957044934,EG:PV,0.11113801256961926
GB,L3,W2,L3_W2,0.050033004139217706,210,45,0.06802407455222864,MX:PV,0.21096505480220695,Europe,EurAfrMENA,CL:PV,0.13445551535176628,EG:PV,0.10879554807300355
GB,L3,W3,L3_W3,0.04992311201744648,210,45,0.0683703368364291,MX:PV,0.21105214919457285,Europe,EurAfrMENA,CL:PV,0.13444952325965318,EG:PV,0.10901402852364389
GF,L0,W0,L0_W0,0.49772734936028973,1,1,0.0,GF:VRE,1.0,Latin America,Americas,,,,
GF,L0,W1,L0_W1,0.47303281303297684,1,1,0.059294370391743255,GF:VRE,0.9999999999999999,Latin America,Americas,,,,
GF,L0,W2,L0_W2,0.41944643230538026,1,1,0.1721756818242752,GF:VRE,1.0000000000000002,Latin America,Americas,,,,
GF,L0,W3,L0_W3,0.3302594688706984,1,1,0.32483057122535325,GF:VRE,1.0,Latin America,Americas,,,,
GF,L1,W0,L1_W0,0.22562212275031351,6,5,0.0,LC:WIND,0.3962033934028515,Latin America,Americas,LC:PV,0.2227063150272986,SR:WIND,0.21561235403894444
GF,L1,W1,L1_W1,0.20355011169906714,6,5,0.058126664178830965,LC:WIND,0.39144152022922907,Latin America,Americas,LC:PV,0.22210929101142993,SR:WIND,0.21496652080723208
GF,L1,W2,L1_W2,0.169808400603655,6,5,0.14714339718175884,LC:WIND,0.3798637068809157,Latin America,Americas,LC:PV,0.22612160898383085,SR:WIND,0.21352587732817582
GF,L1,W3,L1_W3,0.14540708696931828,6,5,0.21277992256955003,LC:WIND,0.36669891734393295,Latin America,Americas,LC:PV,0.23703988218044708,SR:WIND,0.2137696583603894
GF,L2,W0,L2_W0,0.19584814103403161,14,8,0.0,BR:WIND,0.3960659003425789,Latin America,Americas,LC:WIND,0.14143305428537248,BR:PV,0.13291735753298806
GF,L2,W1,L2_W1,0.1753334509594496,14,8,0.06110978932973083,BR:WIND,0.390151774728792,Latin America,Americas,LC:WIND,0.13778731732284377,BR:PV,0.13598620345078422
GF,L2,W2,L2_W2,0.14651272121244957,14,8,0.14791488405076275,BR:WIND,0.3751372346121759,Latin America,Americas,BR:PV,0.1474964954068441,LC:WIND,0.124829172304086
GF,L2,W3,L2_W3,0.13140276934735454,14,8,0.19280719139910493,BR:WIND,0.36421587158506946,Latin America,Americas,BR:PV,0.15837973250006618,GF:WIND,0.12752155186918143
GF,L3,W0,L3_W0,0.1386234438487816,210,41,0.0,FJ:PV,0.1526665830027135,Latin America,Americas,MX:PV,0.12812410736899107,NE:PV,0.08137037490450168
GF,L3,W1,L3_W1,0.11935116994102013,210,40,0.057990157647899186,FJ:PV,0.1527610733679036,Latin America,Americas,MX:PV,0.12357143467636647,NE:PV,0.08284980983671206
GF,L3,W2,L3_W2,0.09846607927073228,210,40,0.12460983328617123,FJ:PV,0.15853212440156822,Latin America,Americas,MX:PV,0.11261627459238552,NE:PV,0.08335576038719057
GF,L3,W3,L3_W3,0.09394799035163989,210,39,0.1385655064048796,FJ:PV,0.1651681234314479,Latin America,Americas,MX:PV,0.10931796615144446,NE:PV,0.08528385996200177
GH,L0,W0,L0_W0,0.49395205685350285,1,1,0.0,GH:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
GH,L0,W1,L0_W1,0.46878807283760093,1,1,0.056379533854848785,GH:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
GH,L0,W2,L0_W2,0.41318469229214067,1,1,0.16452636812913865,GH:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
GH,L0,W3,L0_W3,0.31409730624239757,1,1,0.31709436332717955,GH:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
GH,L1,W0,L1_W0,0.19161424136961047,8,8,0.0,GH:WIND,0.2247546597202234,Africa/MENA,EurAfrMENA,NG:WIND,0.21033770559494558,BF:PV,0.19518953535543543
GH,L1,W1,L1_W1,0.16932985558635,8,8,0.05018722003867504,GH:WIND,0.22133463242477605,Africa/MENA,EurAfrMENA,NG:WIND,0.20793398509406585,BF:PV,0.19862965117316597
GH,L1,W2,L1_W2,0.13683953908343582,8,7,0.12380709008246968,GH:WIND,0.21105717194184495,Africa/MENA,EurAfrMENA,BF:PV,0.20473849397378058,NG:WIND,0.20275772884509086
GH,L1,W3,L1_W3,0.11220295380393845,8,8,0.18018754004428975,NG:WIND,0.19985455513702366,Africa/MENA,EurAfrMENA,BF:PV,0.19947686539757375,GH:WIND,0.19889653308721375
GH,L2,W0,L2_W0,0.16643866487556236,14,11,0.0,MR:WIND,0.18008107097794776,Africa/MENA,EurAfrMENA,CV:PV,0.1669275215917808,NG:WIND,0.15248354883748652
GH,L2,W1,L2_W1,0.14429167642631066,14,10,0.05007041524897031,MR:WIND,0.17883933651249545,Africa/MENA,EurAfrMENA,CV:PV,0.17129257443964566,NE:PV,0.15440098373413336
GH,L2,W2,L2_W2,0.11410143349965017,14,10,0.1198743739077474,CV:PV,0.1791002252404335,Africa/MENA,EurAfrMENA,MR:WIND,0.17606087481199093,NE:PV,0.16280366704723062
GH,L2,W3,L2_W3,0.09660613061744859,14,10,0.16195801331524529,CV:PV,0.18278217433701385,Africa/MENA,EurAfrMENA,MR:WIND,0.17378929920477887,NE:PV,0.16940506357107898
GH,L3,W0,L3_W0,0.06640573739235206,210,74,0.0,CL:PV,0.10784390521523209,Africa/MENA,EurAfrMENA,US:PV,0.10507771326642623,MX:PV,0.08891232209306264
GH,L3,W1,L3_W1,0.049767729044123514,210,72,0.04140718769115398,CL:PV,0.10627062636837332,Africa/MENA,EurAfrMENA,US:PV,0.09723054326689294,MX:PV,0.09541480710098557
GH,L3,W2,L3_W2,0.04129735831745862,210,70,0.06460995235484689,MX:PV,0.10469481079109584,Africa/MENA,EurAfrMENA,CL:PV,0.10031150154861723,US:PV,0.09015540743372481
GH,L3,W3,L3_W3,0.0406566392491806,210,70,0.06640573739235206,MX:PV,0.10360826422112722,Africa/MENA,EurAfrMENA,CL:PV,0.10162405354870012,US:PV,0.09088928701956388
GR,L0,W0,L0_W0,0.3979602435433436,1,1,0.0,GR:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
GR,L0,W1,L0_W1,0.37317986756945914,1,1,0.05495470393562397,GR:VRE,1.0000000000000004,Europe,EurAfrMENA,,,,
GR,L0,W2,L0_W2,0.3227385830367187,1,1,0.1559660419184278,GR:VRE,1.0,Europe,EurAfrMENA,,,,
GR,L0,W3,L0_W3,0.24941772007329283,1,1,0.28484664084318073,GR:VRE,1.0,Europe,EurAfrMENA,,,,
GR,L1,W0,L1_W0,0.198347317552363,30,16,0.0,LY:WIND,0.17232492978835953,Europe,EurAfrMENA,JO:WIND,0.14177825094793425,TN:WIND,0.1388524486938316
GR,L1,W1,L1_W1,0.17679004830471096,30,16,0.05716846511472431,LY:WIND,0.16935683197361062,Europe,EurAfrMENA,JO:WIND,0.141327282908993,TN:WIND,0.13819149800747954
GR,L1,W2,L1_W2,0.14508123044314053,30,15,0.14080948041745642,LY:WIND,0.160310335725932,Europe,EurAfrMENA,LY:PV,0.14360859370060725,JO:WIND,0.1383710386174498
GR,L1,W3,L1_W3,0.1251944986475613,30,15,0.1928010453938447,LY:PV,0.15488294456848517,Europe,EurAfrMENA,LY:WIND,0.15040760564999905,TN:WIND,0.1370335631543679
GR,L2,W0,L2_W0,0.16903986080447003,74,34,0.0,MA:PV,0.14261021956376557,Europe,EurAfrMENA,EE:WIND,0.0692799013955543,ES:WIND,0.06915345932786571
GR,L2,W1,L2_W1,0.14864453692832225,74,33,0.05774482568047108,MA:PV,0.15830165691136777,Europe,EurAfrMENA,ES:WIND,0.06936799986717528,EE:WIND,0.0686839008848994
GR,L2,W2,L2_W2,0.12136542564930203,74,33,0.13364491679514587,MA:PV,0.1989046819046915,Europe,EurAfrMENA,KW:PV,0.07929610636445333,EE:WIND,0.06851309088699878
GR,L2,W3,L2_W3,0.10823102921661243,74,31,0.16841430805248314,MA:PV,0.22473002611236775,Europe,EurAfrMENA,KW:PV,0.07072981068140204,EE:WIND,0.0682120193730645
GR,L3,W0,L3_W0,0.07421369667064898,210,58,0.0,CL:PV,0.23062762471357776,Europe,EurAfrMENA,MX:PV,0.14342685276612685,EG:PV,0.04605438360110951
GR,L3,W1,L3_W1,0.05883898058243237,210,54,0.04770091139859954,CL:PV,0.2374264090867588,Europe,EurAfrMENA,MX:PV,0.13605140468321364,ET:PV,0.04249154661212315
GR,L3,W2,L3_W2,0.05139605861789616,210,52,0.0734753073781203,CL:PV,0.24622169282126566,Europe,EurAfrMENA,MX:PV,0.12660179860512014,ET:PV,0.0565875502101582
GR,L3,W3,L3_W3,0.05117246330331912,210,49,0.07421369667064898,CL:PV,0.2468411185467684,Europe,EurAfrMENA,MX:PV,0.126429024391545,ET:PV,0.05780197668993163
GT,L0,W0,L0_W0,0.36729234861599397,1,1,0.0,GT:VRE,1.0000000000000002,North America,Americas,,,,
GT,L0,W1,L0_W1,0.3425132061287224,1,1,0.05335446011730121,GT:VRE,1.0000000000000002,North America,Americas,,,,
GT,L0,W2,L0_W2,0.29370004715555015,1,1,0.14935787521828955,GT:VRE,1.0,North America,Americas,,,,
GT,L0,W3,L0_W3,0.22744851528530924,1,1,0.2678013930854589,GT:VRE,0.9999999999999999,North America,Americas,,,,
GT,L1,W0,L1_W0,0.2097079159686488,16,7,0.0,MX:WIND,0.38617364889477584,North America,Americas,MX:PV,0.27210989913245065,NI:WIND,0.16028369794821867
GT,L1,W1,L1_W1,0.18692000449762985,16,7,0.04954783205344128,MX:WIND,0.3796786777911676,North America,Americas,MX:PV,0.2767967834674137,NI:WIND,0.15867294686610806
GT,L1,W2,L1_W2,0.15291414995525324,16,7,0.12348207846665317,MX:WIND,0.3730942274477077,North America,Americas,MX:PV,0.28648121068288923,NI:WIND,0.15538631243083637
GT,L1,W3,L1_W3,0.12452796495381453,16,7,0.18646483513930037,MX:WIND,0.38176655258777825,North America,Americas,MX:PV,0.2994960707839184,NI:WIND,0.145802414819743
GT,L2,W0,L2_W0,0.15916001333817362,26,10,0.0,US:WIND,0.40569601709642067,North America,Americas,US:PV,0.25038410357801516,MX:WIND,0.13670350657916988
GT,L2,W1,L2_W1,0.13790760829998958,26,10,0.05373958390832538,US:WIND,0.39829004675106316,North America,Americas,US:PV,0.2578361627450492,MX:WIND,0.13301123873856438
GT,L2,W2,L2_W2,0.11101244698384176,26,10,0.12414859657792651,US:WIND,0.37620736972390706,North America,Americas,US:PV,0.2737136051197954,MX:WIND,0.13217954683084365
GT,L2,W3,L2_W3,0.09880714017230925,26,10,0.15719604479019883,US:WIND,0.35477043936839114,North America,Americas,US:PV,0.2808966187706564,MX:WIND,0.1410352106311774
GT,L3,W0,L3_W0,0.06216609589139529,210,62,0.0,US:PV,0.13948318931435386,North America,Americas,AU:PV,0.10285044541341978,FJ:PV,0.09707969222135825
GT,L3,W1,L3_W1,0.04463583548460593,210,63,0.04132478329146756,US:PV,0.14433781018613637,North America,Americas,AU:PV,0.10770249823565138,FJ:PV,0.09794890879955763
GT,L3,W2,L3_W2,0.03682054721750452,210,61,0.061756199614191855,US:PV,0.1438843599072564,North America,Americas,AU:PV,0.10808641426478609,FJ:PV,0.10414048168695503
GT,L3,W3,L3_W3,0.03667882924330878,210,62,0.062134216042682364,US:PV,0.1442152697366634,North America,Americas,AU:PV,0.10775912226730659,FJ:PV,0.10461635915805925
HN,L0,W0,L0_W0,0.3547343083894321,1,1,0.0,HN:VRE,0.9999999999999999,North America,Americas,,,,
HN,L0,W1,L0_W1,0.3299026516411178,1,1,0.052992076062881026,HN:VRE,1.0,North America,Americas,,,,
HN,L0,W2,L0_W2,0.28035194076250325,1,1,0.14918241817204445,HN:VRE,1.0,North America,Americas,,,,
HN,L0,W3,L0_W3,0.21097131776554415,1,1,0.26661114600660873,HN:VRE,0.9999999999999999,North America,Americas,,,,
HN,L1,W0,L1_W0,0.2486466590583108,16,12,0.0,CU:WIND,0.36189995259182883,North America,Americas,NI:WIND,0.1318301994074317,SV:PV,0.08861296997311909
HN,L1,W1,L1_W1,0.22516818961846344,16,11,0.05296293534131241,CU:WIND,0.36139863780397735,North America,Americas,NI:WIND,0.13155521876487114,SV:PV,0.09505815118575295
HN,L1,W2,L1_W2,0.18538535517405194,16,12,0.13873905140994472,CU:WIND,0.36084592896743695,North America,Americas,NI:WIND,0.1309238901164269,SV:PV,0.10597831207248738
HN,L1,W3,L1_W3,0.1480660697006559,16,12,0.2170805769833512,CU:WIND,0.3601393347330927,North America,Americas,NI:WIND,0.13524912860623825,SV:PV,0.11005343466225787
