year,storage_scenario,country,country_bill_musd,tech
2026,Optimistic,UA,672.7871026863781,LDES
2026,Optimistic,UG,540.2698268686829,LDES
2026,Optimistic,US,258.12997006619037,LDES
2026,Optimistic,UY,566.3326279357178,LDES
2026,Optimistic,UZ,543.449013954461,LDES
2026,Optimistic,VN,465.81975671364546,LDES
2026,Optimistic,ZA,389.8125639091603,LDES
2026,Optimistic,ZM,490.3141674801143,LDES
2027,Conservative,AE,811.6310227027116,LDES
2027,Conservative,AF,880.8646322025335,LDES
2027,Conservative,AR,857.1234411286075,LDES
2027,Conservative,AT,873.3685576872475,LDES
2027,Conservative,AU,660.1923434409014,LDES
2027,Conservative,BD,859.0260799883674,LDES
2027,Conservative,BE,747.3506148684143,LDES
2027,Conservative,BF,901.053089960328,LDES
2027,Conservative,BG,840.963118410236,LDES
2027,Conservative,BH,886.2463080601564,LDES
2027,Conservative,BI,839.2869077736271,LDES
2027,Conservative,BO,828.3721310929785,LDES
2027,Conservative,BR,616.8123907958826,LDES
2027,Conservative,BY,929.6234621827994,LDES
2027,Conservative,CA,823.7689417135095,LDES
2027,Conservative,CH,1399.7374627158206,LDES
2027,Conservative,CL,782.5537287119566,LDES
2027,Conservative,CN,538.628227494037,LDES
2027,Conservative,CO,784.5110774997526,LDES
2027,Conservative,CR,843.5397825389484,LDES
2027,Conservative,CU,759.949903445849,LDES
2027,Conservative,CV,926.5207782520597,LDES
2027,Conservative,CZ,1364.2223886712136,LDES
2027,Conservative,DE,815.7047290737033,LDES
2027,Conservative,DK,945.9448758275184,LDES
2027,Conservative,DO,761.2645233826771,LDES
2027,Conservative,DZ,904.3397974863462,LDES
2027,Conservative,EC,849.6138328086156,LDES
2027,Conservative,EE,1186.1029414616344,LDES
2027,Conservative,EG,781.5086004833021,LDES
2027,Conservative,ES,686.5949200990849,LDES
2027,Conservative,ET,922.539534660237,LDES
2027,Conservative,FI,1721.333291208169,LDES
2027,Conservative,FJ,796.091567003611,LDES
2027,Conservative,FR,653.6135821846644,LDES
2027,Conservative,GB,956.6095705753308,LDES
2027,Conservative,GF,896.2766398336785,LDES
2027,Conservative,GH,820.2225985241761,LDES
2027,Conservative,GR,857.0459357079077,LDES
2027,Conservative,GT,776.5916605832193,LDES
2027,Conservative,HN,799.3985005614591,LDES
2027,Conservative,HU,1503.4985062993887,LDES
2027,Conservative,ID,802.9376962832507,LDES
2027,Conservative,IE,1193.1616850666837,LDES
2027,Conservative,IL,864.4529069349859,LDES
2027,Conservative,IN,684.3607317382199,LDES
2027,Conservative,IR,1721.0791742673382,LDES
2027,Conservative,IT,858.3537241252147,LDES
2027,Conservative,JM,816.5927678946415,LDES
2027,Conservative,JO,819.1337352638113,LDES
2027,Conservative,JP,837.3201861650925,LDES
2027,Conservative,KE,871.3935407459127,LDES
2027,Conservative,KH,814.3678220735628,LDES
2027,Conservative,KR,844.231882869974,LDES
2027,Conservative,KW,790.7112233150806,LDES
2027,Conservative,KZ,965.7152230554112,LDES
2027,Conservative,LC,803.7688406394293,LDES
2027,Conservative,LK,753.0305739016706,LDES
2027,Conservative,LY,671.8164254777654,LDES
2027,Conservative,MA,1976.7596916510017,LDES
2027,Conservative,MG,795.1528381642253,LDES
2027,Conservative,MM,943.5914695373561,LDES
2027,Conservative,MN,935.671838693257,LDES
2027,Conservative,MR,776.9849134239149,LDES
2027,Conservative,MU,770.3745379272289,LDES
2027,Conservative,MX,744.3200472722109,LDES
2027,Conservative,MY,951.0848613118507,LDES
2027,Conservative,NE,1020.639036904015,LDES
2027,Conservative,NG,848.2612709368351,LDES
2027,Conservative,NI,1166.0812247349925,LDES
2027,Conservative,NL,1044.7224157519752,LDES
2027,Conservative,NO,1711.6962028657617,LDES
2027,Conservative,NP,897.0767665915658,LDES
2027,Conservative,NZ,1203.0412626629582,LDES
2027,Conservative,OM,826.5984586038304,LDES
2027,Conservative,PA,788.7281766393526,LDES
2027,Conservative,PE,642.684405019932,LDES
2027,Conservative,PH,766.5634337832317,LDES
2027,Conservative,PK,742.4307870642294,LDES
2027,Conservative,PL,1057.2622415834246,LDES
2027,Conservative,PS,895.9193839480698,LDES
2027,Conservative,PT,823.0167990947641,LDES
2027,Conservative,PY,720.6236712366705,LDES
2027,Conservative,RO,973.938637663662,LDES
2027,Conservative,RU,969.9298112019262,LDES
2027,Conservative,RW,820.0226930411775,LDES
2027,Conservative,SA,830.2982455731558,LDES
2027,Conservative,SE,1574.4487200856768,LDES
2027,Conservative,SK,1564.1059333337632,LDES
2027,Conservative,SN,789.9253200809544,LDES
2027,Conservative,SR,935.157218894935,LDES
2027,Conservative,SV,768.1282152672288,LDES
2027,Conservative,TH,764.6568070698637,LDES
2027,Conservative,TN,784.5797771738905,LDES
2027,Conservative,TR,851.5157537668534,LDES
2027,Conservative,TW,821.3784490154097,LDES
2027,Conservative,UA,1140.813806345277,LDES
2027,Conservative,UG,887.2684108410158,LDES
2027,Conservative,US,447.04856743656757,LDES
2027,Conservative,UY,1090.2728529777323,LDES
2027,Conservative,UZ,926.3151077895651,LDES
2027,Conservative,VN,790.6489875665613,LDES
2027,Conservative,ZA,650.3458437572194,LDES
2027,Conservative,ZM,816.0203547033867,LDES
2027,Central,AE,648.9081502410148,LDES
2027,Central,AF,711.4510322522534,LDES
2027,Central,AR,658.8319860168151,LDES
2027,Central,AT,680.4405488504809,LDES
2027,Central,AU,529.4860756570502,LDES
2027,Central,BD,682.019835091741,LDES
2027,Central,BE,585.8253924722891,LDES
2027,Central,BF,721.9625429850192,LDES
2027,Central,BG,662.1819946481382,LDES
2027,Central,BH,699.8482539997217,LDES
2027,Central,BI,665.0394411692535,LDES
2027,Central,BO,659.4716392912437,LDES
2027,Central,BR,495.34231605644237,LDES
2027,Central,BY,726.9376108113545,LDES
2027,Central,CA,603.5819749759202,LDES
2027,Central,CH,1013.7674277392241,LDES
2027,Central,CL,626.4023370724217,LDES
2027,Central,CN,423.2008960025708,LDES
2027,Central,CO,634.052394021428,LDES
2027,Central,CR,662.8007814547962,LDES
2027,Central,CU,596.5880717028056,LDES
2027,Central,CV,700.152727825415,LDES
2027,Central,CZ,995.5208377968751,LDES
2027,Central,DE,620.3317714426806,LDES
2027,Central,DK,701.9589047741654,LDES
2027,Central,DO,609.3317969412325,LDES
2027,Central,DZ,722.6575033579905,LDES
2027,Central,EC,686.4102968360481,LDES
2027,Central,EE,862.7134240228022,LDES
2027,Central,EG,615.6264151418401,LDES
2027,Central,ES,544.6986594996393,LDES
2027,Central,ET,725.9782694976093,LDES
2027,Central,FI,1197.872567632799,LDES
2027,Central,FJ,622.4437151691545,LDES
2027,Central,FR,520.2510095950928,LDES
2027,Central,GB,702.6987629377599,LDES
2027,Central,GF,712.2654455166503,LDES
2027,Central,GH,660.4164187613245,LDES
2027,Central,GR,680.6191279355402,LDES
2027,Central,GT,623.7444223492475,LDES
2027,Central,HN,639.0139324490067,LDES
2027,Central,HU,1084.8947508375782,LDES
2027,Central,ID,638.6074066338832,LDES
2027,Central,IE,882.5825993203672,LDES
2027,Central,IL,686.4011977776563,LDES
2027,Central,IN,547.8302904150972,LDES
2027,Central,IR,1268.7960195332068,LDES
2027,Central,IT,681.0736142987387,LDES
2027,Central,JM,648.5646114723301,LDES
2027,Central,JO,648.1717775062057,LDES
2027,Central,JP,665.8602045735752,LDES
2027,Central,KE,696.032139296067,LDES
2027,Central,KH,641.8592690746216,LDES
2027,Central,KR,666.3035494279226,LDES
2027,Central,KW,624.5070038615735,LDES
2027,Central,KZ,749.4445224666048,LDES
2027,Central,LC,646.9447354894061,LDES
2027,Central,LK,602.5322734434195,LDES
2027,Central,LY,533.416156702141,LDES
2027,Central,MA,1361.2220723892567,LDES
2027,Central,MG,636.5505972937909,LDES
2027,Central,MM,757.4896393615775,LDES
2027,Central,MN,712.0002055996381,LDES
2027,Central,MR,613.8777209404377,LDES
2027,Central,MU,619.2070868101615,LDES
2027,Central,MX,593.6885705447886,LDES
2027,Central,MY,758.8063489683873,LDES
2027,Central,NE,808.8611332623997,LDES
2027,Central,NG,683.7814243448237,LDES
2027,Central,NI,862.4783798510992,LDES
2027,Central,NL,763.6542178800648,LDES
2027,Central,NO,1193.6916867735374,LDES
2027,Central,NP,718.4098415792711,LDES
2027,Central,NZ,870.5170178898932,LDES
2027,Central,OM,664.4024060353299,LDES
2027,Central,PA,626.876751351685,LDES
2027,Central,PE,509.4952451141461,LDES
2027,Central,PH,613.2724542419437,LDES
2027,Central,PK,587.619562094016,LDES
2027,Central,PL,789.6725080248809,LDES
2027,Central,PS,710.3490065647876,LDES
2027,Central,PT,657.2996751947493,LDES
2027,Central,PY,577.1329327417637,LDES
2027,Central,RO,741.2507205878651,LDES
2027,Central,RU,756.506712523354,LDES
2027,Central,RW,660.1685237404785,LDES
2027,Central,SA,654.6708811848001,LDES
2027,Central,SE,1110.3433423172496,LDES
2027,Central,SK,1127.5409656126376,LDES
2027,Central,SN,628.7797964868978,LDES
2027,Central,SR,749.1284029556459,LDES
2027,Central,SV,621.0717521858164,LDES
2027,Central,TH,613.4539864127056,LDES
2027,Central,TN,628.8336012590805,LDES
2027,Central,TR,676.8041266416232,LDES
2027,Central,TW,652.5821316249679,LDES
2027,Central,UA,868.1776653770478,LDES
2027,Central,UG,719.9449008283344,LDES
2027,Central,US,356.9992993470728,LDES
2027,Central,UY,795.5163703852563,LDES
2027,Central,UZ,734.1051527382629,LDES
2027,Central,VN,630.2845917892753,LDES
2027,Central,ZA,526.180426736864,LDES
2027,Central,ZM,657.9190371071553,LDES
2027,Optimistic,AE,579.1697763288589,LDES
2027,Optimistic,AF,638.8452037021334,LDES
2027,Optimistic,AR,573.8499338260468,LDES
2027,Optimistic,AT,597.7571164918666,LDES
2027,Optimistic,AU,473.46910374968525,LDES
2027,Optimistic,BD,606.1600158503298,LDES
2027,Optimistic,BE,516.6002971596641,LDES
2027,Optimistic,BF,645.2094514241726,LDES
2027,Optimistic,BG,585.5615130358107,LDES
2027,Optimistic,BH,619.963373688107,LDES
2027,Optimistic,BI,590.3619554816646,LDES
2027,Optimistic,BO,587.0857142333573,LDES
2027,Optimistic,BR,443.2837125966823,LDES
2027,Optimistic,BY,640.072245937878,LDES
2027,Optimistic,CA,509.21613208838176,LDES
2027,Optimistic,CH,848.3516984635397,LDES
2027,Optimistic,CL,559.4803120840495,LDES
2027,Optimistic,CN,373.73203964908515,LDES
2027,Optimistic,CO,569.5701011021459,LDES
2027,Optimistic,CR,585.3412095615879,LDES
2027,Optimistic,CU,526.5758580986441,LDES
2027,Optimistic,CV,603.1378490711387,LDES
2027,Optimistic,CZ,837.5058874221588,LDES
2027,Optimistic,DE,536.6005038865281,LDES
2027,Optimistic,DK,597.3934886084428,LDES
2027,Optimistic,DO,544.2177713234706,LDES
2027,Optimistic,DZ,644.7936630172668,LDES
2027,Optimistic,EC,616.4659242763762,LDES
2027,Optimistic,EE,724.1179165490171,LDES
2027,Optimistic,EG,544.5340499954992,LDES
2027,Optimistic,ES,483.8859763855911,LDES
2027,Optimistic,ET,641.7377272850547,LDES
2027,Optimistic,FI,973.532257529069,LDES
2027,Optimistic,FJ,548.0232072401019,LDES
2027,Optimistic,FR,463.0956213424192,LDES
2027,Optimistic,GB,593.8798453788007,LDES
2027,Optimistic,GF,633.4035050950666,LDES
2027,Optimistic,GH,591.9280560058164,LDES
2027,Optimistic,GR,605.0076388902397,LDES
2027,Optimistic,GT,558.238463106117,LDES
2027,Optimistic,HN,570.2776889722414,LDES
2027,Optimistic,HU,905.4931413539448,LDES
2027,Optimistic,ID,568.1801396412973,LDES
2027,Optimistic,IE,749.4772768576602,LDES
2027,Optimistic,IL,610.0933224245149,LDES
2027,Optimistic,IN,489.3172441337591,LDES
2027,Optimistic,IR,1074.960381790008,LDES
2027,Optimistic,IT,605.0964243731064,LDES
2027,Optimistic,JM,576.5525444341966,LDES
2027,Optimistic,JO,574.9023670386604,LDES
2027,Optimistic,JP,592.3773553200675,LDES
2027,Optimistic,KE,620.8772529604189,LDES
2027,Optimistic,KH,567.9270320750753,LDES
2027,Optimistic,KR,590.0485493813289,LDES
2027,Optimistic,KW,553.2766240957844,LDES
2027,Optimistic,KZ,656.7570793571163,LDES
2027,Optimistic,LC,579.7344047108245,LDES
2027,Optimistic,LK,538.0330018184546,LDES
2027,Optimistic,LY,474.101755798302,LDES
2027,Optimistic,MA,1097.4202355627947,LDES
2027,Optimistic,MG,568.578208349319,LDES
2027,Optimistic,MM,677.7317121433869,LDES
2027,Optimistic,MN,616.1409342738013,LDES
2027,Optimistic,MR,543.9746384475188,LDES
2027,Optimistic,MU,554.4210363314182,LDES
2027,Optimistic,MX,529.1322233758933,LDES
2027,Optimistic,MY,676.4012722497603,LDES
2027,Optimistic,NE,718.0991745588505,LDES
2027,Optimistic,NG,613.290061519676,LDES
2027,Optimistic,NI,732.3628749008593,LDES
2027,Optimistic,NL,643.1964187921033,LDES
2027,Optimistic,NO,971.6897513054414,LDES
2027,Optimistic,NP,641.8383022882877,LDES
2027,Optimistic,NZ,728.0066272728654,LDES
2027,Optimistic,OM,594.889812077401,LDES
2027,Optimistic,PA,557.5118547998276,LDES
2027,Optimistic,PE,452.41417658309507,LDES
2027,Optimistic,PH,547.5763201528201,LDES
2027,Optimistic,PK,521.2718942496388,LDES
2027,Optimistic,PL,674.991193642648,LDES
2027,Optimistic,PS,630.8188448290953,LDES
2027,Optimistic,PT,586.2780506661713,LDES
2027,Optimistic,PY,515.6369019582324,LDES
2027,Optimistic,RO,641.5273275553808,LDES
2027,Optimistic,RU,665.0396702325376,LDES
2027,Optimistic,RW,591.659594040179,LDES
2027,Optimistic,SA,579.4020107326477,LDES
2027,Optimistic,SE,911.4410375593521,LDES
2027,Optimistic,SK,940.4416937321552,LDES
2027,Optimistic,SN,559.717429232302,LDES
2027,Optimistic,SR,669.4017675530935,LDES
2027,Optimistic,SV,558.0475537223539,LDES
2027,Optimistic,TH,548.652777559638,LDES
2027,Optimistic,TN,562.0852401527334,LDES
2027,Optimistic,TR,601.9277150165245,LDES
2027,Optimistic,TW,580.24085274335,LDES
2027,Optimistic,UA,751.3336049620924,LDES
2027,Optimistic,UG,648.2348251086137,LDES
2027,Optimistic,US,318.4067558801466,LDES
2027,Optimistic,UY,669.1921635599095,LDES
2027,Optimistic,UZ,651.7294577162764,LDES
2027,Optimistic,VN,561.5569935990097,LDES
2027,Optimistic,ZA,472.9666765852829,LDES
2027,Optimistic,ZM,590.1613295659134,LDES
2028,Conservative,AE,948.3461051755393,LDES
2028,Conservative,AF,1022.3659750055627,LDES
2028,Conservative,AR,999.8587168101768,LDES
2028,Conservative,AT,1013.1122602699917,LDES
2028,Conservative,AU,774.9324592824229,LDES
2028,Conservative,BD,996.1243950732124,LDES
2028,Conservative,BE,876.405227136156,LDES
2028,Conservative,BF,1043.7970522523497,LDES
2028,Conservative,BG,983.15388099618,LDES
2028,Conservative,BH,1027.5648595530024,LDES
2028,Conservative,BI,980.0431644176923,LDES
2028,Conservative,BO,968.0917787566999,LDES
2028,Conservative,BR,727.1478405267453,LDES
2028,Conservative,BY,1055.4368335255572,LDES
2028,Conservative,CA,957.4850745792652,LDES
2028,Conservative,CH,1622.7664514391006,LDES
2028,Conservative,CL,917.9400870351608,LDES
2028,Conservative,CN,632.2624047842477,LDES
2028,Conservative,CO,923.4330612811964,LDES
2028,Conservative,CR,988.4439654243405,LDES
2028,Conservative,CU,887.8737366782001,LDES
2028,Conservative,CV,1011.2635006879334,LDES
2028,Conservative,CZ,1570.708804755685,LDES
2028,Conservative,DE,948.3342269055033,LDES
2028,Conservative,DK,1169.4226963075932,LDES
2028,Conservative,DO,897.291629744435,LDES
2028,Conservative,DZ,1048.0367038106017,LDES
2028,Conservative,EC,991.224190202353,LDES
2028,Conservative,EE,1362.48602839366,LDES
2028,Conservative,EG,917.1595091537947,LDES
2028,Conservative,ES,805.9853271769973,LDES
2028,Conservative,ET,1064.6054427050053,LDES
2028,Conservative,FI,1959.1396494955695,LDES
2028,Conservative,FJ,931.0380914205784,LDES
2028,Conservative,FR,781.839913784637,LDES
2028,Conservative,GB,1068.4068576861548,LDES
2028,Conservative,GF,1042.4197996479966,LDES
2028,Conservative,GH,959.4744511058667,LDES
2028,Conservative,GR,999.3773247950907,LDES
2028,Conservative,GT,913.2199922640452,LDES
2028,Conservative,HN,938.3930155988176,LDES
2028,Conservative,HU,1731.3701254279472,LDES
2028,Conservative,ID,933.8293722116908,LDES
2028,Conservative,IE,1363.8435300609215,LDES
2028,Conservative,IL,1010.5834875612823,LDES
2028,Conservative,IN,804.8405319300027,LDES
2028,Conservative,IR,1901.8500758146843,LDES
2028,Conservative,IT,1002.4567007054821,LDES
2028,Conservative,JM,950.5902062074574,LDES
2028,Conservative,JO,949.730773909234,LDES
2028,Conservative,JP,976.7172771282329,LDES
2028,Conservative,KE,1027.3300387823745,LDES
2028,Conservative,KH,954.6137571786999,LDES
2028,Conservative,KR,982.0562362350795,LDES
2028,Conservative,KW,923.973300688152,LDES
2028,Conservative,KZ,1149.0779121730918,LDES
2028,Conservative,LC,941.4667861407831,LDES
2028,Conservative,LK,888.0207819680393,LDES
2028,Conservative,LY,783.7150117046577,LDES
2028,Conservative,MA,2306.891968150923,LDES
2028,Conservative,MG,934.5566412408012,LDES
2028,Conservative,MM,1093.350259902179,LDES
2028,Conservative,MN,1077.1308708860859,LDES
2028,Conservative,MR,908.797209889119,LDES
2028,Conservative,MU,903.3455577804548,LDES
2028,Conservative,MX,873.3371990297269,LDES
2028,Conservative,MY,1098.4034977524614,LDES
2028,Conservative,NE,1169.1375373341732,LDES
2028,Conservative,NG,991.2992675408772,LDES
2028,Conservative,NI,1460.2220931822803,LDES
2028,Conservative,NL,1202.5315613564255,LDES
2028,Conservative,NO,1973.6297392106592,LDES
2028,Conservative,NP,1041.6457854310504,LDES
2028,Conservative,NZ,1418.2986716531343,LDES
2028,Conservative,OM,961.612381248998,LDES
2028,Conservative,PA,924.833095932304,LDES
2028,Conservative,PE,750.9322576070908,LDES
2028,Conservative,PH,895.9220436719781,LDES
2028,Conservative,PK,869.7177304080983,LDES
2028,Conservative,PL,1219.353485717957,LDES
2028,Conservative,PS,1042.1280233328403,LDES
2028,Conservative,PT,967.6831036310443,LDES
2028,Conservative,PY,846.6982848274328,LDES
2028,Conservative,RO,1090.6180571335467,LDES
2028,Conservative,RU,1110.9228658366012,LDES
2028,Conservative,RW,958.9818055574323,LDES
2028,Conservative,SA,965.3782642938498,LDES
2028,Conservative,SE,1771.8562682224908,LDES
2028,Conservative,SK,1802.627673695426,LDES
2028,Conservative,SN,917.2907186647083,LDES
2028,Conservative,SR,1080.7874882505794,LDES
2028,Conservative,SV,905.6433562418281,LDES
2028,Conservative,TH,895.960124289989,LDES
2028,Conservative,TN,915.9618639476419,LDES
2028,Conservative,TR,993.383011834083,LDES
2028,Conservative,TW,949.609628102359,LDES
2028,Conservative,UA,1347.3451864464573,LDES
2028,Conservative,UG,1030.7065103395694,LDES
2028,Conservative,US,533.5981407063068,LDES
2028,Conservative,UY,1264.3080225899564,LDES
2028,Conservative,UZ,1076.676778792486,LDES
2028,Conservative,VN,923.0963081498855,LDES
2028,Conservative,ZA,763.3361147842777,LDES
2028,Conservative,ZM,951.6468926103312,LDES
2028,Central,AE,749.6903798257379,LDES
2028,Central,AF,816.1530646613862,LDES
2028,Central,AR,756.2969991685677,LDES
2028,Central,AT,778.7445902137507,LDES
2028,Central,AU,614.3803533560841,LDES
2028,Central,BD,780.4373713481233,LDES
2028,Central,BE,677.1883399696505,LDES
2028,Central,BF,827.1338620154876,LDES
2028,Central,BG,763.2501260371367,LDES
2028,Central,BH,801.4257039366682,LDES
2028,Central,BI,767.1975315242634,LDES
2028,Central,BO,761.4776694275519,LDES
2028,Central,BR,576.6148974837987,LDES
2028,Central,BY,817.0344527963274,LDES
2028,Central,CA,687.3057274377268,LDES
2028,Central,CH,1146.9822332114825,LDES
2028,Central,CL,725.6140590343869,LDES
2028,Central,CN,491.1556026209591,LDES
2028,Central,CO,737.7022722985774,LDES
2028,Central,CR,765.9320714857553,LDES
2028,Central,CU,687.772460100762,LDES
2028,Central,CV,761.165253410205,LDES
2028,Central,CZ,1120.5854907964851,LDES
2028,Central,DE,708.3935982603741,LDES
2028,Central,DK,839.5685901233819,LDES
2028,Central,DO,709.1758129671244,LDES
2028,Central,DZ,826.4956024660934,LDES
2028,Central,EC,791.045332467719,LDES
2028,Central,EE,968.8318540482985,LDES
2028,Central,EG,712.5979516820668,LDES
2028,Central,ES,630.421136914756,LDES
2028,Central,ET,826.9791493027426,LDES
